page_title|card|sentence
Monkey|monkey|Reasons Monkeys Do Not Make Good Pets, an article by veterinarian Lianne McLeod on About.com
Monkey|monkey|Helping Hands
Monkey|monkey|Monkey helpers for the disabled, a U.S
Monkey|monkey|national non-profit organization based in Boston Massachusetts that places specially trained capuchin monkeys with people who are paralyzed or who live with other severe mobility impairments
List of New World monkey species|monkey|New World monkeys are all simian primates
List of New World monkey species|monkey|While they are endemic to South and Central America, their ancestors rafted over or traversed via land bridge from Africa across the Atlantic Ocean when it was much narrower than at present.
List of New World monkey species|monkey|Family Callitrichidae
List of New World monkey species|monkey|marmosets and tamarins
List of New World monkey species|monkey|Genus Leontopithecus
List of New World monkey species|monkey|lion tamarins
List of New World monkey species|monkey|Genus Saguinus
List of New World monkey species|monkey|true tamarins
List of New World monkey species|monkey|Family Cebidae
List of New World monkey species|monkey|capuchins and squirrel monkeys
List of New World monkey species|monkey|Genus Cebus
List of New World monkey species|monkey|capuchins
List of New World monkey species|monkey|Genus Saimiri
List of New World monkey species|monkey|squirrel monkeys
List of New World monkey species|monkey|Family Aotidae
List of New World monkey species|monkey|night or owl monkeys, also called douroucoulis
List of New World monkey species|monkey|Family Pitheciidae
List of New World monkey species|monkey|titis, sakis and uakaris
List of New World monkey species|monkey|Family Atelidae
List of New World monkey species|monkey|howler, spider and woolly monkeys
List of New World monkey species|monkey|Family
List of New World monkey species|monkey|Callitrichidae
List of New World monkey species|monkey|Family
List of New World monkey species|monkey|Cebidae
List of New World monkey species|monkey|Family
List of New World monkey species|monkey|Aotidae
List of New World monkey species|monkey|Subfamily
List of New World monkey species|monkey|Callicebinae
List of New World monkey species|monkey|Subfamily
List of New World monkey species|monkey|Pitheciidae
List of New World monkey species|monkey|Subfamily
List of New World monkey species|monkey|Alouattinae
List of New World monkey species|monkey|Subfamily
List of New World monkey species|monkey|Atelinae
List of Old World monkey species|monkey|Old World monkeys are all simian primates
List of Old World monkey species|monkey|They are more closely related to the apes than they are to the New World monkeys.
List of Old World monkey species|monkey|Family Cercopithecidae
List of Old World monkey species|monkey|Old World monkeys
List of Old World monkey species|monkey|Subfamily
List of Old World monkey species|monkey|Cercopithecinae
List of Old World monkey species|monkey|Tribe
List of Old World monkey species|monkey|Cercopithecini
List of Old World monkey species|monkey|Tribe
List of Old World monkey species|monkey|Papionini
List of Old World monkey species|monkey|Subfamily
List of Old World monkey species|monkey|Colobinae
List of fictional primates|monkey|This list of fictional primates is a subsidiary to the list of fictional animals
List of fictional primates|monkey|The list is restricted to notable non-human characters (including prehistoric human related species such as Homo erectus and humanoids) from the world of fiction including chimpanzees, gorillas, orangutans, bonobos, gibbons, monkeys, lemurs, and other primates.
List of individual monkeys|monkey|This annotated list of individual monkeys includes monkeys who are in some way famous or notable
List of individual monkeys|monkey|The list does not include notable apes, or fictional primates.
List of individual monkeys|monkey|Binx - (white-headed capuchin)  Appeared in Ace Ventura
List of individual monkeys|monkey|Pet Detective, Ace Ventura
List of individual monkeys|monkey|When Nature Calls, George of the Jungle, and Bruce Almighty.
List of individual monkeys|monkey|"Betsy - played Betsy in Outbreak (1995) the white-headed capuchin Monkey, also appeared on ""Friends (1994)"" as Marcel, Ross' pet"
List of individual monkeys|monkey|"The monkey's role in this movie was spoofed by a poster showing Marcel as the star in the fictional movie ""Outbreak 2"
List of individual monkeys|monkey|"The Virus Takes Manhattan"""
List of individual monkeys|monkey|"This movie and ""Friends"" (1994) were Warner Brothers productions."
List of individual monkeys|monkey|Crystal - (brown capuchin) Played in The Hangover Part II, Night at the Museum, Night at the Museum
List of individual monkeys|monkey|Battle of the Smithsonian, Night at the Museum
List of individual monkeys|monkey|"Secret of the Tomb and as ""Annie's Boobs"" in Community."
List of individual monkeys|monkey|Able - (rhesus macaque) and Baker - (peruvian squirrel monkey), both female, the first monkeys sent into space to survive the experience
List of individual monkeys|monkey|They were launched on 28 May 1959 in the nose cone of a Jupiter AM-18 missile as a test of NASA's launch facilities at Cape Canaveral and procedures for retrieving astronauts after splashdown
List of individual monkeys|monkey|Miss Able died a few months after the mission, but Miss Baker lived another 25 years.
List of individual monkeys|monkey|Albert II - (rhesus monkey) the first primate in space, June 14, 1949
List of individual monkeys|monkey|Died upon hitting the ground due to a parachute failure
List of individual monkeys|monkey|Britches - (stump-tailed macaque) removed from his mother at birth, Britches was left alone with his eyes sewn shut as part of a study into blindness
List of individual monkeys|monkey|He was rescued by the Animal Liberation Front, which publicized the condition he was found in, and the experiment was shut down.
List of individual monkeys|monkey|Hellion - (capuchin) trained by Mary Joan Willard to assist disabled people, was the first trainee to be placed
List of individual monkeys|monkey|In 1979, Hellion started assisting a quadriplegic, Robert Foster, with chores and general assistance.
List of individual monkeys|monkey|Ramu, arrested and kept behind bars in India for 5 years on the charge of disturbing communal harmony
List of individual monkeys|monkey|At the age of three, while under the care of a family, Ramu attacked some children
List of individual monkeys|monkey|This sparked communal riots in the Jagannathpur village, ultimately leading to Ramu's arrest.
List of individual monkeys|monkey|Jack, known as Jack the Signalman [1]
List of individual monkeys|monkey|This baboon was reputed to have become an expert at working the railroad signals for the Cape Government Railway.
List of individual monkeys|monkey|Fred, euthanized in March 2011
List of individual monkeys|monkey|Fred had a reputation for stealing food anywhere he could, but when he turned too aggressive, he was caught and controversially euthanized.
List of primates|monkey|List of primates contains the extant species in the order Primates and currently contains 16 families and 72 genera
List of primates|monkey|For extinct species see the list of fossil primates.
List of primates|monkey|Family Cheirogaleidae
List of primates|monkey|dwarf and mouse lemurs
List of primates|monkey|Family Lemuridae
List of primates|monkey|lemurs
List of primates|monkey|Genus Eulemur 
List of primates|monkey|true lemurs
List of primates|monkey|Genus Hapalemur 
List of primates|monkey|lesser gentle or bamboo lemurs
List of primates|monkey|Genus Varecia 
List of primates|monkey|ruffed lemurs
List of primates|monkey|Family Lepilemuridae
List of primates|monkey|sportive lemurs
List of primates|monkey|Family Indriidae
List of primates|monkey|woolly lemurs and allies
List of primates|monkey|Family Daubentoniidae
List of primates|monkey|aye-aye
List of primates|monkey|Family Lorisidae
List of primates|monkey|lorises, pottos and allies
List of primates|monkey|Family Galagidae
List of primates|monkey|galagos
List of primates|monkey|Family Tarsiidae
List of primates|monkey|tarsiers
List of primates|monkey|Gursky's spectral tarsier, T
List of primates|monkey|spectrumgurskyae
List of primates|monkey|Jatna's tarsier, T
List of primates|monkey|supriatnai
List of primates|monkey|Family Callitrichidae
List of primates|monkey|marmosets and tamarins
List of primates|monkey|Genus Leontocebus
List of primates|monkey|saddle-back tamarins
List of primates|monkey|Genus Leontopithecus
List of primates|monkey|lion tamarins
List of primates|monkey|Family Cebidae
List of primates|monkey|capuchins and squirrel monkeys
List of primates|monkey|Genus Cebus
List of primates|monkey|gracile capuchins
List of primates|monkey|Genus Sapajus
List of primates|monkey|robust (tufted) capuchins
List of primates|monkey|Genus Saimiri
List of primates|monkey|squirrel monkeys
List of primates|monkey|Family Aotidae
List of primates|monkey|night or owl monkeys or douroucoulis
List of primates|monkey|Family Pitheciidae
List of primates|monkey|titis, sakis and uakaris
List of primates|monkey|Family Atelidae
List of primates|monkey|howler, spider and woolly monkeys
List of primates|monkey|Family Cercopithecidae
List of primates|monkey|Old World monkeys
List of primates|monkey|Family Hylobatidae
List of primates|monkey|gibbons or lesser apes
List of primates|monkey|Family Hominidae
List of primates|monkey|great apes, including humans
List of primates by population|monkey|This is a list of primate species by estimated global population
List of primates by population|monkey|This list is not comprehensive, as not all primates have had their numbers quantified.
Monkey Day|monkey|Monkey Day is an unofficial international holiday celebrated on December 14
Monkey Day|monkey|The holiday was created and popularized in 2000 by artists Casey Sorrow and Eric Millikin when they were art students at Michigan State University
Monkey Day|monkey|"Monkey Day celebrates monkeys and ""all things simian"", including other non-human primates such as apes, tarsiers, and lemurs"
Monkey Day|monkey|Monkey Day is celebrated worldwide and often also known as World Monkey Day and International Monkey Day.
Monkey Day|monkey|Michigan State University
Monkey Day|monkey|Sorrow jokingly scribbled Monkey Day on a friend's calendar, and then they first celebrated the holiday with other MSU art students
Monkey Day|monkey|The holiday gained notoriety when Sorrow and Millikin began including Monkey Day in their artwork and alternative comics that they published online and exhibited internationally along with other artists.Since then, Monkey Day has been widely celebrated across countries such as the United States, Canada, Italy, India, Pakistan, Estonia, the United Kingdom, Colombia, Thailand, and Turkey
Monkey Day|monkey|"Hallmark Cards describes the holiday as a ""day when monkey business is actually encouraged."" The Washington Post describes Monkey Day as a day to ""learn something about these adorable and highly intelligent primates"
Monkey Day|monkey|"Or you could use this day to act like a monkey.""Monkey Day is particularly popular among animal rights and environmental activists, and visual artists and art institutions"
Monkey Day|monkey|Monkey Day's celebrants and supporters include Jane Goodall, Greenpeace, National Geographic, the National Portrait Gallery in London, the Louvre Museum, the Metropolitan Museum of Art, and the Smithsonian Institution.
Monkey Day|monkey|Many zoos hold annual Monkey Day events
Monkey Day|monkey|For example, the Lahore Zoo in Pakistan holds an annual World Monkey Day celebration that includes art competitions and educational events about monkeys, including over a hundred children wearing monkey masks, poetry readings about monkeys, and performances to highlight the threats monkeys face as well as monkey evolution
Monkey Day|monkey|The Tallinn Zoo in Estonia celebrates Monkey Day by auctioning artwork created by chimpanzees and performing intelligence tests on Japanese macaques
Monkey Day|monkey|The Indira Gandhi Zoological Park in India organizes Monkey Day programs to educate children about wildlife issues and encourage people to adopt monkeys
Monkey Day|monkey|The Faruk Yalçın Zoo and Botanical Park in Darıca, Turkey, hosts Monkey Day events to draw attention to declining monkey populations
Monkey Day|monkey|The Edinburgh Zoo in Scotland uses Monkey Day events including monkey story telling to raise awareness of the dangers that primates face worldwide
Monkey Day|monkey|Since 2009, the Colombian Association Primatological APC (for its acronym in Spanish) has celebrated Monkey Day
Monkey Day|monkey|During the week of Monkey Day, the National Zoo & Aquarium in Australia holds a range of activities and educational talks, raising awareness for all primates and raising money for conserving critically endangered species like Cotton-top Tamarins in Columbia.
Monkey Day|monkey|"Prominent artists like Sorrow, Millikin, Rob Balder, and David Malki have created Monkey Day themed comics and artwork.For Monkey Day 2012, USA Weekend published The 12 Stars of Monkey Day, a series of paintings by Millikin that were ""in part inspired by the many pioneering space monkeys who rode into the stars on rockets, leading the way for human space flight."" In 2013, Eric Millikin created a mail art series where he mailed Monkey Day cards to strangers, including Koko the sign-language gorilla and President Barack Obama"
Monkey Day|monkey|For Monkey Day 2014, Millikin created a 3D monkey experience
Monkey Day|monkey|"Since 2016, Millikin has created the Danger Beast series of street art portraits of endangered animals created out of endangered plants, including a portrait of Harambe the gorilla made from Venus flytraps.In addition to his monkey-themed artwork, Sorrow also maintains a  comprehensive ""Monkeys in the News"" blog with stories on topics like monkey attacks, monkey smuggling, and monkey science"
Monkey Day|monkey|"Every Monkey Day, Sorrow's ""Monkeys in the News"" blog counts down the previous year's ""top 10 Monkey and Primate News highlights""."
Monkey Day|monkey|Often, celebrations involve raising money for primate-related issues
Monkey Day|monkey|In 2008, the official Monkey Day celebrations included an art show and silent auction to benefit the Chimps Inc
Monkey Day|monkey|animal sanctuary; the show and auction included art by human artists as well as paintings from chimps Jackson and Kimie, residents of the sanctuary
Monkey Day|monkey|The Biddle Gallery in Detroit also celebrated Monkey Day in 2008 with an annual Monkey Day art sale that included a free banana with each purchase
Monkey Day|monkey|For 2013, the International Primate Protection League is celebrating Monkey Day and raising money for conservation by offering life-drawing classes where people can learn to draw portraits of Gary the gibbon
Monkey Day|monkey|"Greenpeace says ""Monkey Day is the perfect time to swing into action and help protect primate habitat by becoming a forest defender."""
Monkey Day|monkey|The holiday is also celebrated with costume parties intended to help draw attention to issues related to simians, including medical research, animal rights, and evolution
Monkey Day|monkey|Often there are competitions to see who has the best costumes, who can act like a monkey the longest or perform the most amusing impression of one, or speed knitting of monkey dolls
Monkey Day|monkey|"Other Monkey Day activities include going on shopping sprees for Paul Frank ""Julius the Monkey"" fashions, eating Ben & Jerry's Chunky Monkey ice cream, and spending the day at the zoo"
Monkey Day|monkey|Often when monkeys cause trouble, such as a monkey driving away in a stolen bus, the monkey is said to be honoring the traditions of Monkey Day.
Monkey Day|monkey|In 2005, Peter Jackson's King Kong was released on the fifth anniversary of Monkey Day
Monkey Day|monkey|For Monkey Day 2014, the creators of Night at the Museum
Monkey Day|monkey|Secret of the Tomb released a short feature starring Crystal the Monkey
Monkey Day|monkey|Mainstream American films like King Kong and Planet of the Apes films are popular at Monkey Day parties, as well as monkey Kung Fu films like Lady Iron Monkey
Monkey Day|monkey|"Monkey-themed songs, such as Major Lance's ""The Monkey Time"" and The Rolling Stones song ""Monkey Man"", are also part of Monkey Day festivities."
New World monkey|monkey|New World monkeys are the five families of primates that are found in the tropical regions of Mexico, Central and South America
New World monkey|monkey|Callitrichidae, Cebidae, Aotidae, Pitheciidae, and Atelidae
New World monkey|monkey|The five families are ranked together as the Ceboidea , the only extant superfamily in the parvorder Platyrrhini .Platyrrhini means broad-nosed, and their noses are flatter than those of other simians, with sideways-facing nostrils
New World monkey|monkey|Monkeys in the family Atelidae, such as the spider monkey, are the only primates to have prehensile tails
New World monkey|monkey|"New World monkeys' closest relatives are the other simians, the Catarrhini (""down-nosed""), comprising Old World monkeys and apes"
New World monkey|monkey|New World monkeys descend from African simians that colonized South America, a line that split off about 40 million years ago.
New World monkey|monkey|About 40 million years ago, the Simiiformes infraorder split into the parvorders Platyrrhini (New World monkeys—in South America) and Catarrhini (apes and Old World monkeys—in Africa)
New World monkey|monkey|The individuals whose descendants would become Platyrrhini are currently conjectured to have migrated to South America either on a raft of vegetation or via a land bridge
New World monkey|monkey|There are two possible rafting routes, either across the Atlantic Ocean from Africa or across the Caribbean from North America; however, there is no fossil record to support the hypothesis of a migration from North America
New World monkey|monkey|The land bridge hypothesis relies on the existence of Atlantic Ocean ridges and a fall in the sea level in the Oligocene
New World monkey|monkey|This would have produced either a single land bridge or a series of mid-Atlantic islands to act as stepping stones for the migration
New World monkey|monkey|The latter is now the favoured land bridge hypothesis.At the time the New World monkeys split off, the Isthmus of Panama had not yet formed, ocean currents and climate were quite different, and the Atlantic Ocean was less than the present 2,800 km (1,700 mi) width by about a third; possibly 1,000 km (600 mi) less, based on the current estimate of the Atlantic mid-ocean ridge formation processes spreading rate of 25 millimetres per year (1 in/year).However, the Ucayalipithecus of Amazonian Peru who might have rafted across the Atlantic between ~35–32 million years ago, are nested within the Parapithecoidea from the Eocene of Afro-Arabia.The chromosomal content of the ancestor species appears to have been 2n = 54
New World monkey|monkey|In extant species, the 2n value varies from 16 in the titi monkey to 62 in the woolly monkey.
New World monkey|monkey|Suborder Strepsirrhini
New World monkey|monkey|lemurs, lorises, galagos, etc.
New World monkey|monkey|Suborder Haplorrhini
New World monkey|monkey|tarsiers + monkeys, including apes
New World monkey|monkey|Infraorder Tarsiiformes
New World monkey|monkey|tarsiers
New World monkey|monkey|Parvorder Platyrrhini
New World monkey|monkey|New World monkeys
New World monkey|monkey|Family Callitrichidae
New World monkey|monkey|marmosets and tamarins
New World monkey|monkey|Family Cebidae
New World monkey|monkey|capuchins and squirrel monkeys
New World monkey|monkey|Family Aotidae
New World monkey|monkey|night or owl monkeys (douroucoulis)
New World monkey|monkey|Family Pitheciidae
New World monkey|monkey|titis, sakis, and uakaris
New World monkey|monkey|Family Atelidae
New World monkey|monkey|howler, spider, woolly spider, and woolly monkeys
New World monkey|monkey|Parvorder Catarrhini
New World monkey|monkey|Old World monkeys, apes, and humans
New World monkey|monkey|New World monkeys are small to mid-sized primates, ranging from the pygmy marmoset (the world's smallest monkey), at 14 to 16 cm (5.5 to 6.5 in) and a weight of 120 to 190 g (4.2 to 6.7 oz), to the southern muriqui, at 55 to 70 cm (22 to 28 in) and a weight of 12 to 15 kg (26 to 33 lb)
New World monkey|monkey|New World monkeys differ slightly from Old World monkeys in several aspects
New World monkey|monkey|The most prominent phenotypic distinction is the nose, which is the feature used most commonly to distinguish between the two groups
New World monkey|monkey|"The clade for the New World monkeys, Platyrrhini, means ""flat nosed"""
New World monkey|monkey|The noses of New World monkeys are flatter than the narrow noses of the Old World monkeys, and have side-facing nostrils.
New World monkey|monkey|New World monkeys are the only monkeys with prehensile tails—in comparison with the shorter, non-grasping tails of the anthropoids of the Old World
New World monkey|monkey|Prehensility has evolved at least two distinct times in platyrrhines, in the Atelidae family (spider monkeys, wooly spider monkeys, howler monkeys, and wooly monkeys), and in capuchin monkeys (Cebus)
New World monkey|monkey|Although prehensility is present in all of these primate species, skeletal and muscular-based morphological differences between these two groups indicate that the trait evolved separately through convergent evolution
New World monkey|monkey|The fully prehensile tails that have evolved in Atelidae allow the primates to suspend their entire body weight by only their tails, with arms and legs free for other foraging and locomotive activities
New World monkey|monkey|Semi-prehensile tails in Cebus can be used for balance by wrapping the tail around branches and supporting a large portion of their weight.New World monkeys (except for the howler monkeys of genus Alouatta) also typically lack the trichromatic vision of Old World monkeys
New World monkey|monkey|Colour vision in New World primates relies on a single gene on the X-chromosome to produce pigments that absorb medium and long wavelength light, which contrasts with short wavelength light
New World monkey|monkey|As a result, males rely on a single medium/long pigment gene and are dichromatic, as are homozygous females
New World monkey|monkey|Heterozygous females may possess two alleles with different sensitivities within this range, and so can display trichromatic vision.Platyrrhines also differ from Old World monkeys in that they have twelve premolars instead of eight; having a dental formula of 2.1.3.32.1.3.3 or 2.1.3.22.1.3.2 (consisting of 2 incisors, 1 canine, 3 premolars, and 2 or 3 molars)
New World monkey|monkey|This is in contrast with Old World Anthropoids, including gorillas, chimpanzees, bonobos, siamangs, gibbons, orangutans, and most humans, which share a dental formula of 2.1.2.32.1.2.3
New World monkey|monkey|Many New World monkeys are small and almost all are arboreal, so knowledge of them is less comprehensive than that of the more easily observed Old World monkeys
New World monkey|monkey|Unlike most Old World monkeys, many New World monkeys form monogamous pair bonds, and show substantial paternal care of young
New World monkey|monkey|They eat fruits, nuts, insects, flowers, bird eggs, spiders, and small mammals
New World monkey|monkey|Unlike humans and most Old World monkeys, their thumbs are not opposable (except for some Cebids).
New World monkey|monkey|Schneider, H
New World monkey|monkey|(2000)
New World monkey|monkey|"""The current status of the New World Monkey phylogeny"""
New World monkey|monkey|Anais da Academia Brasileira de Ciências
New World monkey|monkey|72 (2)
New World monkey|monkey|165–172
New World monkey|monkey|doi:10.1590/S0001-37652000000200005
New World monkey|monkey|PMID 10932115.
New World monkey|monkey|Opazo, J
New World monkey|monkey|C.;  et al
New World monkey|monkey|(2006)
New World monkey|monkey|"""Phylogenetic relationships and divergence times among New World monkeys (Platyrrhini, Primates)"""
New World monkey|monkey|Molecular Phylogenetics and Evolution
New World monkey|monkey|40 (1)
New World monkey|monkey|274–280
New World monkey|monkey|doi:10.1016/j.ympev.2005.11.015
New World monkey|monkey|PMID 16698289.
New World monkey|monkey|"""Primate Hunting Reaches Crisis Point in Latin America"""
New World monkey|monkey|Spiegel Online international
New World monkey|monkey|March 13, 2007.
Old World monkey|monkey|Old World monkey is the common English name for a family of primates known taxonomically as the Cercopithecidae 
Old World monkey|monkey|Twenty-four genera and 138 species are recognized, making it the largest primate family
Old World monkey|monkey|Old World monkey genera include baboons (genus Papio), red colobus (genus Piliocolobus) and macaques (genus Macaca)
Old World monkey|monkey|Common names for other Old World monkeys include the talapoin, guenon, colobus, douc (douc langur, genus Pygathrix), vervet, gelada, mangabey (a group of genera), langur, mandrill, surili (Presbytis), patas, and proboscis monkey
Old World monkey|monkey|Phylogenetically, they are more closely related to apes than to New World monkeys
Old World monkey|monkey|They diverged from a common ancestor of New World monkeys around 45 to 55 million years ago.The smallest Old World monkey is the talapoin, with a head and body 34–37 cm in length, and weighing between 0.7 and 1.3 kg
Old World monkey|monkey|The largest is the male mandrill,  around 70 cm in length, and weighing up to 50 kg
Old World monkey|monkey|Old World monkeys have a variety of  facial features; some have snouts, some are flat nosed, and many exhibit coloration
Old World monkey|monkey|Most have tails, but they are not prehensile.
Old World monkey|monkey|Old World monkeys are native to Africa and Asia today, inhabiting numerous environments
Old World monkey|monkey|tropical rain forests,  savannas, shrublands, and mountainous terrain
Old World monkey|monkey|They inhabited much of Europe in the past; today, the only survivors in Europe are the Barbary macaques of Gibraltar
Old World monkey|monkey|Whether they are native to Gibraltar or were brought by humans is unknown
Old World monkey|monkey|Some Old World monkeys are arboreal, such as the colobus monkeys; others are terrestrial, such as the baboons
Old World monkey|monkey|Most are at least partially omnivorous, but all prefer plant matter, which forms the bulk of their diets
Old World monkey|monkey|Most are highly opportunistic, primarily eating fruit, but also consuming almost any food items available, such as flowers, leaves, bulbs and rhizomes, insects, snails, small mammals, and garbage and handouts from humans.
Old World monkey|monkey|Family Cercopithecidae
Old World monkey|monkey|Old World monkeys
Old World monkey|monkey|The distinction between apes and monkeys is complicated by the traditional paraphyly of monkeys
Old World monkey|monkey|Apes emerged as a sister group of Old World monkeys in the catarrhines, which are a sister group of New World monkeys
Old World monkey|monkey|"Therefore, cladistically, apes, catarrhines and related contemporary extinct groups, such as Parapithecidae, are monkeys as well, for any consistent definition of ""monkey""."
Old World monkey|monkey|Old World monkeys are medium to large in size, and range from arboreal forms, such as the colobus monkeys, to fully terrestrial forms, such as the baboons
Old World monkey|monkey|"The smallest is the talapoin, with a head and body 34–37 cm in length, and weighing between 0.7 and 1.3 kilograms, while the largest is the male mandrill (the females of the species being significantly smaller), at around 70 cm in length, and weighing up to 50 kilograms.Most Old World monkeys have tails (the family name means ""tailed ape""), unlike the tailless apes"
Old World monkey|monkey|The tails of Old World monkeys are not prehensile, as are those of the New World monkeys (platyrrhines).
Old World monkey|monkey|The distinction of catarrhines from platyrrhines depends on the structure of the rhinarium, and the distinction of Old World monkeys from apes depends on dentition (the number of teeth is the same in both, but they are shaped differently)
Old World monkey|monkey|In platyrrhines, the nostrils face sideways, while in catarrhines, they face downward
Old World monkey|monkey|Other distinctions include both a tubular ectotympanic (ear bone), and eight, not twelve, premolars in catarrhines, giving them a dental formula of
Old World monkey|monkey|2.1.2.32.1.2.3
Old World monkey|monkey|Several Old World monkeys have anatomical oddities
Old World monkey|monkey|For example, the colobus monkeys have stubs for thumbs to assist with their arboreal movement, the proboscis monkey has an extraordinary nose, while the snub-nosed monkeys have almost no nose at all.
Old World monkey|monkey|The penis of the male mandrill is red and the scrotum is lilac; the face is also brightly colored
Old World monkey|monkey|The coloration is more pronounced in dominant males.
Old World monkey|monkey|The Old World monkeys are native to Africa and Asia today, inhabiting numerous environments
Old World monkey|monkey|tropical rain forests,  savannas, shrublands, and mountainous terrain
Old World monkey|monkey|They inhabited much of Europe during the Neogene period; today the only survivors in Europe are the Barbary macaques of Gibraltar.
Old World monkey|monkey|Most Old World monkeys are at least partially omnivorous, but all prefer plant matter, which forms the bulk of their diet
Old World monkey|monkey|Leaf monkeys are the most vegetarian, subsisting primarily on leaves, and eating only a small number of insects, while the other species are highly opportunistic, primarily eating fruit, but also consuming almost any food items available, such as flowers, leaves, bulbs and rhizomes, insects, snails, and even small vertebrates
Old World monkey|monkey|The Barbary macaque's diet consists mostly of leaves and roots, though it will also eat insects and uses cedar trees as a water source.
Old World monkey|monkey|Gestation in the Old World monkeys lasts between five and seven months
Old World monkey|monkey|Births are usually single, although, as with humans, twins occur occasionally
Old World monkey|monkey|The young are born relatively well-developed, and are able to cling onto their mother's fur with their hands from birth
Old World monkey|monkey|Compared with most other mammals, they take a long time to reach sexual maturity, with four to six years being typical of most species.
Old World monkey|monkey|In most species, daughters remain with their mothers for life, so that the basic social group among Old World monkeys is a matrilineal troop
Old World monkey|monkey|Males leave the group on reaching adolescence, and find a new troop to join
Old World monkey|monkey|In many species, only a single adult male lives with each group, driving off all rivals, but others are more tolerant, establishing hierarchical relationships between dominant and subordinate males
Old World monkey|monkey|Group sizes are highly variable, even within species, depending on the availability of food and other resources.
Signifying monkey|monkey|The signifying monkey is a character of African-American folklore that derives from the trickster figure of Yoruba mythology, Esu Elegbara
Signifying monkey|monkey|This character was transported with Africans to the Americas under the names of Exu, Echu-Elegua, Papa Legba, and Papa Le Bas
Signifying monkey|monkey|Esu and his variants all serve as messengers who mediated between the gods and men by means of tricks
Signifying monkey|monkey|"The signifying monkey is ""distinctly Afro-American"" but is thought to derive from Yoruban mythology, which depicts Echu-Elegua with a monkey at his side.Numerous songs and narratives concern the signifying monkey and his interactions with his friends, the lion and the elephant"
Signifying monkey|monkey|In general, the stories depict the signifying monkey insulting the lion, but claiming that he is only repeating the elephant's words
Signifying monkey|monkey|The lion then confronts the elephant, who in turn physically assaults the lion
Signifying monkey|monkey|The lion later realizes that the monkey has been signifyin' and has duped the lion, and as a result the lion angrily returns to castrate the monkey and rendering him unable to reproduce.
Signifying monkey|monkey|"""The Signifying Monkey"", a song by Oscar Brown from the 1960 album Sin & Soul.."
Signifying monkey|monkey|and Then Some
Signifying monkey|monkey|"""The Signifying Monkey"", a song by Sam the Sham from the 1993 album The Wooly Bully YearsIn the 2003 Angel episode ""Destiny"", the vampire Spike uses a variation of the phrase to mock Angel for believing he was the subject of a prophecy which might just as easily have referred to Spike"
Signifying monkey|monkey|"""All these years believing you're the signified monkey, only to find out you're just a big hunk of nobody cares."""
Signifying monkey|monkey|It was referenced and can also be heard in the 1990 movie House Party
Signifying monkey|monkey|The father played by Robin Harris mentioned the character Dolomite to his son Kid
Signifying monkey|monkey|He is disappointed that Kid would rather go to a party than stay home with his dad and watch the show
Signifying monkey|monkey|The dad then starts reciting the Signifying Monkey routine as he walks away
Signifying monkey|monkey|The routine can also be heard as the dad has fallen asleep and Kid sneaks out the door (having been now grounded for an incident at school) to attend the party.
Signifying monkey|monkey|In the 1981 George A
Signifying monkey|monkey|Romero film Knightriders, the following is sung at a post-tournament campfire gathering:
Signifying monkey|monkey|(Verse:) Said the signifyin' monkey / To the lion one day / There's a great big elephant / Down the way / Going around talking / I am sorry to say / 'Bout you mama / In a scandalous way / He's talking 'bout your mama / And your grandma too / He ain't got too much respect for you / You wanna chat
Signifying monkey|monkey|I sure am glad / Cos what he said bout you mama / Made me mad (Chorus:) Signifyin' monkey / Stay up in your tree / You is always lyin' and signifyin' / But you better not monkey with me.
Chicken|chicken|The chicken (Gallus gallus domesticus) is a domesticated subspecies of the red junglefowl originally from Southeastern Asia
Chicken|chicken|Rooster or cock is a term for an adult male bird, and a younger male may be called a cockerel
Chicken|chicken|A male that has been castrated is a capon
Chicken|chicken|An adult female bird is called a hen and a sexually immature female is called a pullet.
Chicken|chicken|Originally raised for cockfighting or for special ceremonies, chickens were not kept for food until the Hellenistic period (4th–2nd centuries BC)
Chicken|chicken|Humans now keep chickens primarily as a source of food (consuming both their meat and eggs) and as pets.
Chicken|chicken|Chickens are one of the most common and widespread domestic animals, with a total population of 23.7 billion as of 2018, up from more than 19 billion in 2011
Chicken|chicken|There are more chickens in the world than any other bird
Chicken|chicken|There are numerous cultural references to chickens – in myth, folklore and religion, and in language and literature.
Chicken|chicken|Genetic studies have pointed to multiple maternal origins in South Asia, Southeast Asia, and East Asia, but the clade found in the Americas, Europe, the Middle East and Africa originated from the Indian subcontinent
Chicken|chicken|From ancient India, the chicken spread to Lydia in western Asia Minor, and to Greece by the 5th century BC
Chicken|chicken|"Fowl have been known in Egypt since the mid-15th century BC, with the ""bird that gives birth every day"" having come from the land between Syria and Shinar, Babylonia, according to the annals of Thutmose III."
Chicken|chicken|'Chook' 
Chicken|chicken|a chicken (Australia, informal)
Chicken|chicken|'Pullet:' a young female chicken less than a year old
Chicken|chicken|In the poultry industry, a pullet is a sexually immature chicken less than 22 weeks of age.
Chicken|chicken|"'Yardbird:' a chicken (southern United States, dialectal)""Chicken"" was originally a term only for an immature, or at least young, bird"
Chicken|chicken|However, thanks to its usage on restaurant menus, it has now become the most common term for the subspecies in general, especially in American English
