page_title|card|sentence
Appa (character)|appa|There is no reference for a creature with six legs
Appa (character)|appa|Nature doesn't create those things
Appa (character)|appa|It's very difficult to get six legs to do the right thing
Appa (character)|appa|We looked at how elephants walked, which helped
Appa (character)|appa|"We did some tests and figured out Appa would pretty much move like an elephant."""
Appa (character)|appa|The first video game Appa appeared in is the 2006 Avatar
Appa (character)|appa|The Last Airbender
Appa (character)|appa|Appa also appears in Avatar
Appa (character)|appa|The Last Airbender - The Burning Earth and in Avatar
Appa (character)|appa|The Last Airbender - Into the Inferno
Appa (character)|appa|In the Avatar
Appa (character)|appa|"The Last Airbender Plug It In & Play TV Game, Appa takes center stage in ""Appa Air Attack"" in which Appa destroys Fire Nation airships using his airbending abilities."
Appa (character)|appa|Appa has been featured in varying pieces of merchandise, including toys and plush dolls
Appa (character)|appa|The sky bison has also been featured as a McDonald's Happy Meal toy—with Appa as a launcher that shoots out Momo, the flying lemur.
Appa (character)|appa|KidsTelly.com's Dan G
Appa (character)|appa|"Hughes noted that ""the flying six legged bison has a lovingly sketched personality,"" further commenting how every character (including Appa) changes and grows throughout the series"
Appa (character)|appa|"Kevin Fitzpatrick of UGO Entertainment praised Appa's ""love and courage throughout the series"" citing how ""our cuddly 8-foot tall buddy [is] willing to face any danger, and overcome any hardship to return to his master.""Leading up to the opening of The Last Airbender, reporter Kofi Outlaw of Screen Rant remarked that Appa ""is a fan-favorite of the series."" Similarly, Edward Douglas noted in Superhero Hype"
Appa (character)|appa|"that ""Two of the characters from the cartoon fans are most anxious to see brought to life aren't even human"
Appa (character)|appa|"They are Appa, Aang's six-legged flying bison, and Momo, his flying pet lemur."" The film trailer shown during the Super Bowl led UGO Entertainment critic Jordan Hoffman to ask, ""Where's Appa?"" as the sole complaint, noting the character's lack of prominence in the preview"
Appa (character)|appa|"Correspondingly, MTV's Rick Marshall provided instructions online on ""how to find the elusive Appa"" for the character's brief appearance in the background of a trailer scene.As with the rest of the film, Appa's appearance in The Last Airbender was met with largely negative reviews"
Appa (character)|appa|"Geekosystem's Susana Polo found the CGI version of Appa ""really quite creepy,"" noting ""that prey animals (like bison) have eyes on the sides of their heads, and so moving them to the front without changing rest of the facial structure tips us right into the Uncanny Valley."" With regards to the film's scripting, io9 reviewer Meredith Woerner wrote, ""The saddest cut by far was watching Appa and Momo's personalities disappear.""In season 4 of the television series Star Wars"
Appa (character)|appa|The Clone Wars, Clone Sergeant Appo has a white arrow on his helmet referencing Appa
Appa (character)|appa|The supervising director of The Clone Wars, Dave Filoni, worked on the first season of Avatar.
Aang|aang|Avatar Aang (Chinese
Aang|aang|安昂; pinyin
Aang|aang|Ān Áng) is a title character and the protagonist of Nickelodeon's animated television series Avatar
Aang|aang|The Last Airbender (created by Michael Dante DiMartino and Bryan Konietzko), voiced by Zach Tyler Eisen
Aang|aang|Aang is the last surviving Airbender, a monk of the Air Nomads' Southern Air Temple.
Aang|aang|"He is an incarnation of the ""Avatar"", the spirit of light and peace manifested in human form"
Aang|aang|As the Avatar, Aang controls all four elements (water, earth, fire, and air) and is tasked with bringing balance and keeping the Four Nations at peace
Aang|aang|At 112 years old (physically 12), Aang is the series' reluctant hero, spending a century in suspended animation in an iceberg before being discovered and joining new friends Katara and Sokka on a quest to master the elements and save their world from the imperialist Fire Nation.
Aang|aang|Aang's character has appeared in other media, such as trading cards, video games, T-shirts, and web comics
Aang|aang|Aang has also been portrayed by Noah Ringer in the live-action film The Last Airbender (2010), and voiced by D.B
Aang|aang|Sweeney in the sequel series The Legend of Korra
Aang|aang|Gordon Cormier will portray Aang in the upcoming Netflix live-action adaptation of the same name.
Aang|aang|Avatar
Aang|aang|The Last Airbender
Aang|aang|Upon death, Avatar Roku was reincarnated and Aang was born, and later raised by Monk Gyatso, a senior monk at the Southern Air Temple and friend of the late Avatar Roku
Aang|aang|Even prior to learning he was the Avatar, Aang distinguished himself by becoming one of the youngest Airbending Masters in history by inventing a new technique
Aang|aang|As a result of Fire Lord Sozin's increasingly hostile attitude towards the other nations, the senior monks decided to reveal Aang's nature as the Avatar four years before the traditional age (Avatars are usually told of their status once they turn 16) and relocate him to one of the other Air Temples
Aang|aang|Learning that he was to be taken from Gyatso caused Aang to flee the monastery on his flying bison, Appa, before being caught by a storm; the life-or-death conditions triggered the Avatar State, encasing the young Avatar and his bison in an air-pocket among icebergs, where he remained suspended for a century
Aang|aang|Although Monk Gyatso had snuck into Aang's bedroom late at night to tell Aang that he won't be relocated to the Eastern Air Temple, it had already been too late.
Aang|aang|Book One
Aang|aang|Water
Aang|aang|After one hundred years of suspended animation in an iceberg, twelve-year-old Aang was freed when found by Katara and Sokka, yet unaware of the events that occurred during his rest
Aang|aang|His reawakening catches the attention of Zuko, the banished prince of the Fire Nation, and Aang is forced to leave, with Katara and Sokka accompanying him after they learn that he is the Avatar
Aang|aang|Aang and his new friends visit the Southern Air Temple, where they meet a winged lemur whom Aang later names Momo
Aang|aang|It is there that Aang learns that the Fire Nation wiped out his people, including Gyatso which causes Aang to summon his avatar spirit and the other 3 nations find out the avatar is back
Aang|aang|After a series of misadventures, Aang meets his previous incarnation, Roku, who informs him that he must master all four bending arts and end the war before the coming of Sozin's Comet at the end of summer
Aang|aang|Upon arriving to the Northern Water Tribe, after a few conflicts, Aang became an apprentice of Waterbending Master Pakku alongside Katara
Aang|aang|After helping the Water Tribe drive off a Fire Nation invasion headed by Admiral Zhao, with Katara as his teacher, Aang and his group journey to the Earth Kingdom to find an Earthbending teacher
Aang|aang|Meanwhile, Fire Lord Ozai, angered that Iroh betrayed the Fire Nation, sends his daughter, Princess Azula, to hunt down Zuko and Iroh.
Aang|aang|Book Two
Aang|aang|Earth
Aang|aang|In the second season, Aang learns Earthbending from Toph Beifong  after he has a vision of the blind Earthbender in a swamp telling him to find her
Aang|aang|On their journey, they are chased by Fire Princess Azula and her friends Mai and Ty Lee
Aang|aang|The group learns about the Day of Black Sun in a secret underground library, and they attempt to reveal the information to the Earth King at Ba Sing Se
Aang|aang|However, their flying bison, Appa, is captured by Sandbenders
Aang|aang|Aang grows upset and angry and confronts the Sandbenders, learning that Appa has been sold
Aang|aang|After stopping a Fire Nation drill threatening the safety of Ba Sing Se, they look for Appa only to find themselves dealing with the Dai Li before exposing their leader's deception
Aang|aang|The group reunites with Jet helping them find Appa at Dai Li headquarters
Aang|aang|They expose the Hundred Year War to the Earth King, who promises to help them invade the Fire Nation
Aang|aang|Soon after, Aang meets a guru who attempts to teach Aang to open his seven chakras in order to control the defensive 'Avatar State'; but when Aang perceives Katara in danger, he leaves before the seventh chakra is opened, and thus loses his progress until the seventh is opened
Aang|aang|Though Aang manages to unlock the Seventh Chakra, he is fatally electrocuted by Azula
Aang|aang|He is later brought back to life by Katara, using the spirit water given to her by the Northern Water Tribe at the start of the second season.
Aang|aang|Book Three
Aang|aang|Fire
Aang|aang|In the beginning of third and final season, after he woke after being knocked out by Azula, Aang grew some hair
Aang|aang|After that, Aang is unable to use the Avatar State for quite a while
Aang|aang|Although reluctant with the plan at first, Aang accepts to have everyone think he had died and his remaining allies attack the Fire Nation's capital, but are thwarted by Azula
Aang|aang|However, Zuko has a change of heart, rebels against his father, and offers to teach Aang Firebending
Aang|aang|Aang and Zuko also improve their Firebending powers with the help of their world's last two dragons
Aang|aang|(In this part of the show, he is 13) During the finale, finding himself on a strange island, Aang is reluctant to actually kill Fire Lord Ozai, despite his four previous past lives (Roku, Kyoshi, Kuruk, and Yangchen) convincing him it is the only way
Aang|aang|But upon learning that he was actually on the back of a Lion Turtle, one of four that made the first benders by manipulating humans' chi, Aang receives the Lion Turtle’s Energybending
Aang|aang|During the final battle, Aang's scar is pressed against a jutting rock, opening his chakras and allowing him to enter the Avatar State
Aang|aang|Aang wins the battle, but before he delivers the final blow, he stops himself
Aang|aang|Instead, Aang removes Ozai's bending ability, rendering him harmless and ending the Hundred Year War
Aang|aang|Later, in the Fire Nation capital, Aang is seen beside Zuko, the new Fire Lord
Aang|aang|The series ends with Aang and his friends relaxing at Iroh's tea shop at Ba Sing Se, where Aang and Katara share a kiss.
Aang|aang|"After beginning the Harmony Restoration Movement, an event that was meant to remove Fire Nation remnants from the Earth Kingdom, Aang agrees to end Zuko's life should he go down a path similar to his father, after the latter requests it, being stopped by Katara from entering the Avatar State as he began a later encounter with Zuko and then tries to mediate protestors and the Yu Dao resistance, afterward assembling members of a fan club and forming the ""Air Acolytes"", a group that he intends to teach the ways of the Air Nomads"
Aang|aang|Aang then participated in a search for Zuko's mother Ursa, successfully finding her and entering the Spirit World to assist in locating the Mother of Faces, convincing her to grant Rafa a new face
Aang|aang|After a period of entertainment, Aang is contacted by his former life Yangchen, who tried contacting him about Old Iron's return
Aang|aang|Aang also has a fight with the Rough Rhinos when they try to oust him from the Eastern Fire Refinery
Aang|aang|Aang then aids in preventing Azula, disguised as the Kemurikage, from stealing any more children.
Aang|aang|Being frozen in an iceberg for 100 years while in the Avatar State drained much of Aang's life energy
Aang|aang|While he did not feel the effects for many years, after he entered middle age in his 50s, the strain of this exertion increasingly weighed upon his body
Aang|aang|Ultimately, it resulted in Aang dying at the relatively young biological age of 66 since he was in the ice for 100 years, in 153 AG
Aang|aang|Aang was survived by his wife, Katara, and his three children, but he did not live to see his grandchildren, all of whom would become powerful airbenders
Aang|aang|Prior to his death, Aang tasked the Order of the White Lotus with finding and guiding the new Avatar after him
Aang|aang|When Aang died, the Avatar spirit reincarnated into Korra of the Southern Water Tribe
Aang|aang|Aang intended for the Order to simply guide and guard Korra, but several mishaps in the aftermath of Aang's death (including a kidnapping attempt by the anarchist Zaheer) and the still-fragile state of relations between the now-Five Nations resulted in Katara and Tenzin sequestering Korra in a compound at the South Pole, bringing teachers to her instead of allowing her to seek out her own.
Aang|aang|Book One
Aang|aang|Air
Aang|aang|In the sequel series' first season, Avatar Aang's spirit occasionally serves as the spiritual advisor to seventeen-year-old Korra (much like the previous Avatar incarnation, Roku, did for Aang)
Aang|aang|Korra struggles with the spiritual aspects of bending and being the avatar, so initially Aang is only able to give Korra glimpses of his memory concerning Yakone in relation to her confrontations with his two sons, Amon and Tarrlok, the products of Yakone's Bloodbending vendetta on the Avatar
Aang|aang|It is only after she loses her ability to bend that Korra allows herself to listen to her past lives, at which point Aang is able to manifest more directly to her and helps to restore her powers by triggering the Avatar State and teaching her to Energybend.
Aang|aang|Book Two
Aang|aang|Spirits
Aang|aang|The sequel series' second season reveals that Avatar Aang apparently treated Tenzin as his favorite child, due to his son's Airbender status; Kya and Bumi mentioned to Tenzin that Aang always took Tenzin on vacations with him, but never them
Aang|aang|Aang's Air Acolytes also were unaware that Aang had two other children besides Tenzin
Aang|aang|Tenzin himself insists that Aang loved all his children equally, but that Aang took more precedence in raising him since Tenzin would have to take care of future generations of airbenders
Aang|aang|Aang himself later appears, along with Roku, Kyoshi and Kuruk, before Korra in a vision and encourages her to learn the origins of Wan (the first Avatar) and Raava
Aang|aang|Aang, or possibly a vision of him, later appears in the Spirit World, encouraging Tenzin to move past the enormous legacy of being Aang's son and find his own path
Aang|aang|Korra's connection to Aang and the other preceding Avatars is severed when Vaatu extracts and subsequently kills Raava, the divine Avatar Spirit entity within her
Aang|aang|Even though Raava is reborn and fused again with Korra, she discovers, to her dismay, that her spiritual connection to Aang and all past Avatars is gone forever.
Aang|aang|Book Three
Aang|aang|Change
Aang|aang|When Zaheer gave an ultimatum
Aang|aang|Surrender to him or lose the new airbenders, Korra meditated into the spirit realm, she expressed her wish to call upon Aang's spirit and ask his advice in saving the new Air Nomads
Aang|aang|Iroh's spirit assured her that, even though Aang was no longer able to guide her, she could ask one of Aang's closest friends
Aang|aang|Lord Zuko.
Aang|aang|Aang's character appeared in the Avatar
Aang|aang|The Last Airbender Trading Card Game on a multitude of cards
Aang|aang|He appeared in the Avatar
Aang|aang|The Last Airbender video game as one of the four playable characters
Aang|aang|Two sequels were made
Aang|aang|Avatar
Aang|aang|The Last Airbender – The Burning Earth, followed by Avatar
Aang|aang|The Last Airbender – Into the Inferno
Aang|aang|Aang appears as a playable racer in Nickelodeon Kart Racers 2
Aang|aang|Grand Prix.
Aang|aang|Aang also appeared in Escape from the Spirit World, an online video game that can be found on Nickelodeon's official website
Aang|aang|The game includes certain plot changes that are not shown in the show
Aang|aang|The show's directors, Michael DiMartino and Bryan Konietzko, claim the events are canon
Aang|aang|Aang is also a playable character in the Nickelodeon game Super Brawl Universe
Aang|aang|There is also a location in the game set in the Air Temple
Aang|aang|Tokyopop has published a films comic (sometimes referred to as cine-manga), in which Aang, being the main character of the show, appears repeatedly.In 2010, director M
Aang|aang|Night Shyamalan cast 12-year-old Tae Kwon Do practitioner Noah Ringer as Aang in the film adaptation of the series, The Last Airbender
Aang|aang|His name in the film is pronounced [ɑŋ] instead of [eəŋ]
Aang|aang|The casting of a presumed white actor in the role of Aang (as well as a primarily Caucasian cast) in the Asian-influenced Avatar universe triggered negative reactions from some fans, marked by accusations of racism, a letter-writing campaign, and a protest outside of a Philadelphia casting call for movie extras
Aang|aang|A counter-movement was spawned in response by other fans who believed the casting was appropriate
Aang|aang|The casting decisions were also negatively received by several critics, who stated that the original casting call expressed a preference for Caucasian actors over others
Aang|aang|Noah Ringer later identified himself to Entertainment Weekly as an American Indian.
Aang|aang|Aang's character was developed from a drawing by Bryan Konietzko, depicting a bald man with an arrowlike design on his head, which the artist developed into a picture of a child with a flying bison
Aang|aang|Meanwhile, Michael Dante DiMartino was interested in a documentary about explorers trapped in the South Pole, which he later combined with Konietzko's drawing.
Aang|aang|The plot they described corresponds with the first and second episodes of Avatar
Aang|aang|"The Last Airbender, where the ""water people"" (Katara and Sokka) rescue the ""air guy"" (Aang) while ""trapped in a snowy wasteland"" (the Southern Water Tribe) with ""some fire people [that] are pressing down on them"" (Fire Nation Troops and Zuko)"
Aang|aang|The creators of the show intended Aang to be trapped in an iceberg for one hundred years, later to wake inside a futuristic world, wherein he would have a robot named Momo and a dozen bisons
Aang|aang|The creators lost interest in this theme, and changed it to one hundred years of suspended animation
Aang|aang|"The robotic Momo became a flying lemur, and the herd of bison was reduced to one.In the episode ""Tales of Ba Sing Se"", Aang's name was written as 安昂 (ān áng) in Chinese."
Aang|aang|"According to the show's creators, ""Buddhism and Taoism have been huge inspirations behind the idea for Avatar."" As shown in ""The King of Omashu"" and ""The Headband"", a notable aspect of Aang's character is his vegetarian diet, which is consistent with Buddhism, Hinduism, and Taoism"
Aang|aang|In the Brahmajala Sutra, a Buddhist code of ethics, vegetarianism is encouraged
Aang|aang|Furthermore, the writers gave Aang a consistent reluctance to fight and an aversion to killing
Aang|aang|"In ""The Spirit World (Winter Solstice, Part 1)"", Aang encounters an angry spirit destroying a village and kidnapping villagers; but instead of fighting the spirit, Aang negotiates"
Aang|aang|He is also depicted showing ethical reluctance in killing the Phoenix King, and eventually strips Ozai of his bending instead of murdering him.
Aang|aang|As the Avatar, Aang is capable of bending all four elements (air, water, earth and fire)
Aang|aang|"The series' creators consulted a professional martial artist in the design of the show's fighting style; each of these styles' philosophies and set movements corresponds to a specific ""bending arts"".The creators made bending a natural extension of consistent limitations and rules of the world"
Aang|aang|Everything in Avatar's world, whether it be clothing, culture or infrastructure, is influenced by bending
Aang|aang|The City of Omashu uses a complex system of gravity and earthbending to transport supplies
Aang|aang|The Water Tribes were a naval superpower
Aang|aang|their buildings are made of ice and used waterbending as mechanisms for their walls and gates
Aang|aang|Airbenders built temples atop high mountains and cliffs that could only be easily reached by Airbending and they have a hermetic ideology to reflect this isolation
Aang|aang|The Fire Nation were the first to industrialize due to their ability to generate power and master metallurgy with their bending of fire and lightning.
Aang|aang|At the start of the series, Aang is initially only proficient in air, having been able to bend it with ease since he was a young child
Aang|aang|Through the teaching of Katara and Zuko, he gradually learns waterbending and firebending; but struggles with Toph's teachings of earthbending due to its rigid nature conflicting with his desire for freedom
Aang|aang|Aang utilizes all elements equally, but heavily favors airbending for crowd control and non-lethal purposes, in accordance with his pacifism principles.
Aang|aang|Airbending
Aang|aang|"The bending art Aang primarily uses in the entire franchise, is a Southern Temple Style based on an ""internal"" Chinese martial art called Baguazhang"
Aang|aang|Aang is the only person in living memory to have mastered this form of airbending, and would later pass down this knowledge to his son, Tenzin, who with the aid of Korra, would prove instrumental in the reconstruction and preservation of Air Nomad oral and intangible cultural heritage
Aang|aang|"Due to the genocide of his people, all other ""styles of airbending arts"" have been forever lost to history"
Aang|aang|This fighting style focuses on circular movements, and does not have many finishing moves; traits meant to represent the unpredictability of air and the peaceful character of Airbenders
Aang|aang|"Airbending represents the element of freedom, and is categorized as the most elusive of the ""four bending arts"""
Aang|aang|Airbending utilizes negative jing, which involves retreating and dodging attacks
Aang|aang|"Airbending involves ""smooth coiling and uncoiling actions""; dynamic footwork, throws, and open-handed techniques; and swift, evasive maneuvers designed to evoke the ""intangibility and explosive power of wind"""
Aang|aang|These techniques are intended to increase the difficulty for opponents to attack directly or land a lethal blow—allowing airbenders to defend themselves while also protecting their attacker from injury—a pacifist-philosophy that is prevalent among the Air Nomad people
Aang|aang|"Airbending lacks ""finishing moves"" or effective methods for permanently disabling foes, a weakness frequently exploited by opponents."
Aang|aang|Waterbending
Aang|aang|"Waterbending is the bending art Katara, later Pakku, teaches Aang in the series, which is based on Chinese martial arts techniques of ""internal style"" T'ai chi ch'uan and Jeet Kune Do"
Aang|aang|When Aang traveled north, he learned Northern Tribe Yin-style
Aang|aang|"During the Legend of Korra, Katara is the only Master of ""Southern Tribe Yang-style"", forced to reconstruct the style from surviving manuscripts; all other masters were killed, their collective knowledge confiscated or destroyed by the Fire Nation"
Aang|aang|"Waterbending represents the element of change—a shapeshifter constantly changing forms—and is categorized as the most adaptive or pliable of the ""four bending arts"""
Aang|aang|"Waterbending emphasizes ""softness and breathing"" over ""hard aggression""; fluid and graceful, acting in concert with the environment; creating opportunities where none exist; this ""flow of energy"" allows their defensive maneuvers to translate into focus on control and counter-offenses, turning their opponents' momentum against them"
Aang|aang|Despite these advantages, Waterbending is almost entirely dependent on inertia; it is essential for practitioners to not be rigid, but to be fluid and able to adapt to any situation.
Aang|aang|Earthbending
Aang|aang|Earthbending is the martial art Toph teaches Aang in the series, which is based on Chinese martial arts techniques of Hóng Quán and Chu Gar Nán Pài Tángláng
Aang|aang|Earthbending represents the element of substance
Aang|aang|Toph's earthbending style is Chu Gar Praying Mantis, as opposed to the more common Hung Gar, taught to her by the original earthbenders, badgermoles
Aang|aang|"Earthbending is categorized as the most diverse and enduring of the ""four bending arts"""
Aang|aang|Earthbending is the geokinetic ability to manipulate earth, rock, sand, lava, and metals in all their various forms
Aang|aang|Earthbending utilizes neutral jing, which involves waiting and listening for the right moment to act decisively
Aang|aang|"Earthbending involves enduring attacks until the right opportunity to counterattack reveals itself, emphasizes ""heavily rooted stances and strong blows that evoke the mass and power of earth"", and demands precise stepping footwork to maintain constant contact with the ground"
Aang|aang|Earthbending parallels Five Animals movements (such as the tiger's hard blows and the crane's affinity to landing gracefully)
Aang|aang|Earthbending is at its strongest when the feet or hand are in direct contact with the ground, enabling earthbenders to transfer their kinetic energies into their bending for fast and powerful moves
Aang|aang|This reliance on direct contact with the earth is a literal Achilles' heel; separating earthbenders from any contact with the earth renders them ineffective.
Aang|aang|Firebending
Aang|aang|Firebending is the martial art Zuko teaches Aang in the series, which is based on chinese martial arts techniques of Changquan, Shaolinquan, Lóng Xíng Mó Qiáo and Xing Yi Quan
Aang|aang|Firebending represents the element of power—desire and will paired with energy to achieve it, a philosophy reflected in firebending's unique capability for its users to generate their central element, rather than manipulating already present sources
Aang|aang|Firebenders use breath control to manipulate chi in their own bodies and convert the energy from breathing into fire once it exits the body
Aang|aang|"A century of warfare have corrupted the Fire Nation's rich culture, and with it, their firebending-styles ""regressed"" into militarized format based on hatred and raw aggression; Zuko and Aang sought to learn firebending in its purest and most harmonious form, and rediscovered Dancing Dragon Style from the last surviving dragons"
Aang|aang|Dragon Style is the bending art first practiced by the Sun Warriors, the earliest incarnation of the modern Fire Nation; for the Sun Warriors, fire is life, energy, and creativity, rather than destruction and hate
Aang|aang|"Firebending is categorized as the most determined and powerful of the ""four bending arts"""
Aang|aang|All Firebending styles emphasize initiative and speed, overwhelming their opponents with powerful jabs and kicks that hurl fire before building to an explosive finishing move, mirroring the vitality and explosive power of fire
Aang|aang|"This is often seen in the ""Agni Kai"" or fire-duels that Zuko competes in"
Aang|aang|A master firebender will confidently control fire, rather than allowing their energy to become unfocused rage
Aang|aang|A select few high-level firebenders can access highly destructive and lethal skills, such as lightning-bending and combustion-bending
Aang|aang|Firebending's offensive power comes with a trade-off
Aang|aang|a lack of blocks or evasive maneuvers, particularly when facing other elements.
Aang|aang|Energybending
Aang|aang|Aang learned about energybending from the last living lion turtle, as he did not wish to kill Ozai, and was given the ability to do so
Aang|aang|He is able to use energybending to connect with his inner spirit and gain cosmic energy from the universe
Aang|aang|In The Legend of Korra, Aang gave Avatar Korra, the current Avatar, the ability to energybend, which was used to restore people's bending abilities after Amon removed them using bloodbending.
Aang|aang|"As the Avatar, Aang is as a bridge between ""Material World"" and the ""Spirit World"", the plane of existence where the universe's disembodied spirits dwell"
Aang|aang|His spirituality training progressed swiftly, granting visions and access to the various memories from his past lives.
Aang|aang|As his predecessors, his most powerful ability is the Avatar State, in which he receives a massive boost in raw power from the cosmic energy, enabling him to easily overcome any opponent that tries to fight him head on
Aang|aang|In addition, this state allows him to access bending techniques he would not have learned during his own lifetime but throughout those of his past lives
Aang|aang|If he is killed in the Avatar State, then this would cause the Avatar to cease being reincarnated and end the Avatar Cycle.
Aang|aang|Aang was received exceptionally by critics and fans
Aang|aang|"Kendall Lyons stated, ""Aang seems to be the lighthearted kid that you can easily familiarize yourself with"", and that he ""seems to bring comfort in the most dangerous or hostile situations."" There are many similar descriptions about Aang as a childlike character who is ""reckless and excitable"""
Aang|aang|"Reviews point out that ""as the Avatar, Aang seems unstoppable, but as Aang, he is just another Airbender""; the review states later that the show continues to focus on a more realistic character instead of a perfect one by revealing many character flaws.In 2016, Screen Rant ranked Aang #15 on its ""30 Best Animated TV Characters Of All Time"" list.At the 2020 Tokyo Summer Olympics, Dutch windsurfer Kiran Badloe won the gold medal in Men's RS"
Aang|aang|X while having a blue arrow haircut inspired by Aang's design.
Katara (Avatar: The Last Airbender)|katara|Katara is a fictional character in the Nickelodeon animated television series Avatar
Katara (Avatar: The Last Airbender)|katara|The Last Airbender and The Legend of Korra
Katara (Avatar: The Last Airbender)|katara|The character, created by Michael Dante DiMartino and Bryan Konietzko, is voiced by Mae Whitman in the original series and Eva Marie Saint in the sequel series
Katara (Avatar: The Last Airbender)|katara|In addition to this, she was played by Nicola Peltz in the 2010 live action film The Last Airbender
Katara (Avatar: The Last Airbender)|katara|Kiawentiio Tarbell will portray the character in the upcoming Netflix live-action adaptation of Avatar
Katara (Avatar: The Last Airbender)|katara|The Last Airbender.Katara is a fourteen-year-old waterbender (i.e., she has the ability to telekinetically control water and ice); at the beginning of the story, she is the only waterbender in the Southern Water Tribe, one of three known communities in which waterbending is practiced
Katara (Avatar: The Last Airbender)|katara|She and her older brother, Sokka, discover an Airbender named Aang, the long-lost Avatar, frozen in an iceberg, and accompany him on his quest to defeat the imperialistic Fire Nation and bring peace to the war-torn world
Katara (Avatar: The Last Airbender)|katara|She later earns the title of Master Waterbender from Master Pakku of the Northern Water Tribe at the age of fourteen.Katara has appeared in other media, such as trading cards, T-shirts, video games and web comics.
Katara (Avatar: The Last Airbender)|katara|According to the un-aired pilot episode, Katara's name was originally 'Kya', which was later used for Katara's daughter and deceased mother
Katara (Avatar: The Last Airbender)|katara|"In ""The Tales of Ba Sing Se"", Katara's name was written as 卡 塔 拉"
Katara (Avatar: The Last Airbender)|katara|Kǎ (卡) means to check, block, or card; Tǎ (塔) means pagoda; and Lā (拉) means to pull
Katara (Avatar: The Last Airbender)|katara|"The character 'Lā' appears in the first season's finale as the name of the Ocean Spirit, while the character 'Kǎ' also appears in Sokka's name.In the commentary of the unaired pilot episode, co creators Bryan Konietzko and Michael Dante DiMartino state that Katara's ""hair loopies"" were intended to hang downward, but were thought too hard to animate and looped backward instead."
Katara (Avatar: The Last Airbender)|katara|"Katara is described as ""smart, capable, caring; a heroine"", and as ""kind, brave, and passionate."" In many situations, Katara appears as a mother to the other protagonists"
Katara (Avatar: The Last Airbender)|katara|a role attributed to her tribe's losses to raids and the departure of many members to war, which required her (as well as her brother Sokka) to assume responsibilities beyond her age
Katara (Avatar: The Last Airbender)|katara|Katara tends to be kind and generous, but is often stubborn or confined by her morals; becomes angry if doubted, insulted, or betrayed; and carries resentment for years on end
Katara (Avatar: The Last Airbender)|katara|She is commonly a mother figure to Sokka, who sometimes resents her for this but also takes her for granted.
Katara (Avatar: The Last Airbender)|katara|Avatar
Katara (Avatar: The Last Airbender)|katara|The Last Airbender television series
Katara (Avatar: The Last Airbender)|katara|Book One
Katara (Avatar: The Last Airbender)|katara|Water
Katara (Avatar: The Last Airbender)|katara|When Katara was eight years old, her mother, Kya, sacrificed her life during a Fire Nation raid in order to protect Katara, since she was the only waterbender in the southern tribe
Katara (Avatar: The Last Airbender)|katara|Though her interests lay in developing her Waterbending skills, she resigned herself to cooking and cleaning duties while her brother, Sokka, trained to become a warrior
Katara (Avatar: The Last Airbender)|katara|Later, Katara's father Hakoda and the other warriors journey to the Earth Kingdom to oppose the Fire Nation, leaving Katara, Sokka, and their grandmother Kanna to look after the tribe.The events of Avatar
Katara (Avatar: The Last Airbender)|katara|The Last Airbender begins six years later, when Katara and Sokka find Aang in suspended animation and identify him as the Avatar, a messianic figure
Katara (Avatar: The Last Airbender)|katara|To assist the Avatar and to further her mastery of Waterbending, Katara joins Aang in his quest to reach the Northern Water Tribe and find a Waterbending master, with Sokka alongside them
Katara (Avatar: The Last Airbender)|katara|Upon arrival, Master Pakku refuses her apprenticeship, because the customs of the Northern Water Tribe dictate that females cannot learn Waterbending as a martial art, but upon noticing Katara's necklace, which he himself gave to Katara's grandmother, he agrees to teach her
Katara (Avatar: The Last Airbender)|katara|Katara having achieved her own expertise, Pakku deems her sufficient to teach Aang.
Katara (Avatar: The Last Airbender)|katara|Book Two
Katara (Avatar: The Last Airbender)|katara|Earth
Katara (Avatar: The Last Airbender)|katara|Katara then accompanies Aang to the Earth Kingdom for him to learn earthbending
Katara (Avatar: The Last Airbender)|katara|At an Earth Kingdom stronghold, General Fong places Katara's life in danger to induce Aang's Avatar State, but achieves only destruction
Katara (Avatar: The Last Airbender)|katara|After the earthbender Toph Bei Fong joins the group to teach Aang, Katara and Toph initially quarrel but thereafter become friends
Katara (Avatar: The Last Airbender)|katara|In the Earth Kingdom's capital, Katara encounters antagonist Prince Zuko and his sister Azula; during the battle, Aang is injured by Azula's lightning, whereupon Katara takes him to safety and eventually mostly heals his physical wounds.
Katara (Avatar: The Last Airbender)|katara|Book Three
Katara (Avatar: The Last Airbender)|katara|Fire
Katara (Avatar: The Last Airbender)|katara|In a village burdened by the Fire Nation's pollution, Katara disguises herself as the river spirit 'Painted Lady' in order to help the village
Katara (Avatar: The Last Airbender)|katara|While staying with the semi-reclusive Hama, the protagonists learn she is a Waterbender of the Southern Tribe that was imprisoned by the Fire Nation
Katara (Avatar: The Last Airbender)|katara|"Later, she offers to teach Katara a Waterbending technique called ""Bloodbending"", which enables physical control of animals and humans"
Katara (Avatar: The Last Airbender)|katara|When Katara refuses to learn this technique, Hama uses it on Aang and Sokka, forcing Katara to use the technique herself on Hama
Katara (Avatar: The Last Airbender)|katara|When Prince Zuko joins the protagonists after the Invasion fails and gains everyone's trust, he fails to do so with Katara until he assists her in finding the man who was responsible for killing her mother, during the process of which she uses bloodbending
Katara (Avatar: The Last Airbender)|katara|Though deciding not to take her revenge nor forgive, she does come to terms with Zuko and accepts him as her friend.
